id,name,node_id_old,node_id,QEM_reference_node_id,control_type,control_type_name,x,y,geometry
610,,8892,503,0,1,no_control,-111.738111,33.285069,"<Point><coordinates>-111.738111,33.285069</coordinates></Point>"
466,,8894,504,0,0,unknown_control,-111.755392,33.287013,"<Point><coordinates>-111.755392,33.287013</coordinates></Point>"
622,,8897,505,0,1,no_control,-111.789569,33.285643,"<Point><coordinates>-111.789569,33.285643</coordinates></Point>"
642,,8899,506,0,1,no_control,-111.806958,33.28566,"<Point><coordinates>-111.806958,33.285660</coordinates></Point>"
654,,8901,507,0,1,no_control,-111.824254,33.284874,"<Point><coordinates>-111.824254,33.284874</coordinates></Point>"
688,,8904,508,0,1,no_control,-111.841304,33.283976,"<Point><coordinates>-111.841304,33.283976</coordinates></Point>"
675,,8906,509,0,1,no_control,-111.858818,33.28371,"<Point><coordinates>-111.858818,33.283710</coordinates></Point>"
693,,8908,510,0,1,no_control,-111.876197,33.283398,"<Point><coordinates>-111.876197,33.283398</coordinates></Point>"
706,,8910,511,0,1,no_control,-111.891201,33.283248,"<Point><coordinates>-111.891201,33.283248</coordinates></Point>"
777,,8918,512,0,1,no_control,-111.617748,33.277617,"<Point><coordinates>-111.617748,33.277617</coordinates></Point>"
603,,8919,513,0,0,unknown_control,-111.686215,33.278184,"<Point><coordinates>-111.686215,33.278184</coordinates></Point>"
761,,8921,514,0,1,no_control,-111.634864,33.277734,"<Point><coordinates>-111.634864,33.277734</coordinates></Point>"
606,,8922,515,0,0,unknown_control,-111.720682,33.277671,"<Point><coordinates>-111.720682,33.277671</coordinates></Point>"
611,,8923,516,0,1,no_control,-111.729327,33.277657,"<Point><coordinates>-111.729327,33.277657</coordinates></Point>"
613,,8924,517,0,0,unknown_control,-111.755154,33.277671,"<Point><coordinates>-111.755154,33.277671</coordinates></Point>"
614,,8925,518,0,1,no_control,-111.746555,33.277654,"<Point><coordinates>-111.746555,33.277654</coordinates></Point>"
609,,8926,519,0,0,unknown_control,-111.737966,33.277642,"<Point><coordinates>-111.737966,33.277642</coordinates></Point>"
730,,8927,520,0,0,unknown_control,-111.772703,33.277594,"<Point><coordinates>-111.772703,33.277594</coordinates></Point>"
734,,8928,521,0,0,unknown_control,-111.789623,33.277335,"<Point><coordinates>-111.789623,33.277335</coordinates></Point>"
739,,8929,522,0,1,no_control,-111.798229,33.277241,"<Point><coordinates>-111.798229,33.277241</coordinates></Point>"
737,,8930,523,0,0,unknown_control,-111.806894,33.277145,"<Point><coordinates>-111.806894,33.277145</coordinates></Point>"
744,,8933,524,0,1,no_control,-111.815532,33.277199,"<Point><coordinates>-111.815532,33.277199</coordinates></Point>"
729,,8934,525,0,0,unknown_control,-111.824259,33.276939,"<Point><coordinates>-111.824259,33.276939</coordinates></Point>"
726,,8935,526,0,1,no_control,-111.832884,33.276816,"<Point><coordinates>-111.832884,33.276816</coordinates></Point>"
687,,8937,527,0,0,unknown_control,-111.8415,33.276668,"<Point><coordinates>-111.841500,33.276668</coordinates></Point>"
685,,8938,528,0,1,no_control,-111.850004,33.276532,"<Point><coordinates>-111.850004,33.276532</coordinates></Point>"
674,,8939,529,0,0,unknown_control,-111.858597,33.276457,"<Point><coordinates>-111.858597,33.276457</coordinates></Point>"
701,,8940,530,0,1,no_control,-111.867402,33.276301,"<Point><coordinates>-111.867402,33.276301</coordinates></Point>"
692,,8941,531,0,0,unknown_control,-111.876165,33.276115,"<Point><coordinates>-111.876165,33.276115</coordinates></Point>"
712,,8942,532,0,1,no_control,-111.884937,33.276035,"<Point><coordinates>-111.884937,33.276035</coordinates></Point>"
707,,8943,533,0,1,no_control,-111.889188,33.275992,"<Point><coordinates>-111.889188,33.275992</coordinates></Point>"
717,,8946,534,0,1,no_control,-111.68612,33.270961,"<Point><coordinates>-111.686120,33.270961</coordinates></Point>"
749,,8947,535,0,0,unknown_control,-111.658463,33.270804,"<Point><coordinates>-111.658463,33.270804</coordinates></Point>"
813,,8950,536,0,1,no_control,-111.720616,33.270528,"<Point><coordinates>-111.720616,33.270528</coordinates></Point>"
732,,8951,537,0,1,no_control,-111.755269,33.270536,"<Point><coordinates>-111.755269,33.270536</coordinates></Point>"
833,,8954,538,0,1,no_control,-111.789558,33.270043,"<Point><coordinates>-111.789558,33.270043</coordinates></Point>"
746,,8959,539,0,1,no_control,-111.824201,33.269771,"<Point><coordinates>-111.824201,33.269771</coordinates></Point>"
797,,8961,540,0,1,no_control,-111.841451,33.269461,"<Point><coordinates>-111.841451,33.269461</coordinates></Point>"
800,,8963,541,0,1,no_control,-111.858536,33.269,"<Point><coordinates>-111.858536,33.269000</coordinates></Point>"
811,,8965,542,0,1,no_control,-111.878579,33.269343,"<Point><coordinates>-111.878579,33.269343</coordinates></Point>"
808,,8967,543,0,1,no_control,-111.889049,33.26861,"<Point><coordinates>-111.889049,33.268610</coordinates></Point>"
751,,8969,544,0,1,no_control,-111.651971,33.266646,"<Point><coordinates>-111.651971,33.266646</coordinates></Point>"
716,,8970,545,0,0,unknown_control,-111.686063,33.266401,"<Point><coordinates>-111.686063,33.266401</coordinates></Point>"
759,,8973,546,0,1,no_control,-111.634724,33.263206,"<Point><coordinates>-111.634724,33.263206</coordinates></Point>"
812,,8974,547,0,0,unknown_control,-111.72062,33.263167,"<Point><coordinates>-111.720620,33.263167</coordinates></Point>"
818,,8975,548,0,0,unknown_control,-111.75539,33.263173,"<Point><coordinates>-111.755390,33.263173</coordinates></Point>"
832,,8976,549,0,0,unknown_control,-111.789494,33.262889,"<Point><coordinates>-111.789494,33.262889</coordinates></Point>"
830,,8977,550,0,1,no_control,-111.798121,33.262768,"<Point><coordinates>-111.798121,33.262768</coordinates></Point>"
741,,8978,551,0,0,unknown_control,-111.80681,33.262644,"<Point><coordinates>-111.806810,33.262644</coordinates></Point>"
740,,8979,552,0,1,no_control,-111.815395,33.262528,"<Point><coordinates>-111.815395,33.262528</coordinates></Point>"
745,,8980,553,0,0,unknown_control,-111.824101,33.262419,"<Point><coordinates>-111.824101,33.262419</coordinates></Point>"
834,,8981,554,0,1,no_control,-111.832816,33.262296,"<Point><coordinates>-111.832816,33.262296</coordinates></Point>"
803,,8982,555,0,0,unknown_control,-111.841398,33.262156,"<Point><coordinates>-111.841398,33.262156</coordinates></Point>"
801,,8983,556,0,1,no_control,-111.84994,33.26202,"<Point><coordinates>-111.849940,33.262020</coordinates></Point>"
799,,8984,557,0,0,unknown_control,-111.858449,33.261885,"<Point><coordinates>-111.858449,33.261885</coordinates></Point>"
805,,8985,558,0,1,no_control,-111.865778,33.261803,"<Point><coordinates>-111.865778,33.261803</coordinates></Point>"
809,,8986,559,0,1,no_control,-111.884406,33.26157,"<Point><coordinates>-111.884406,33.261570</coordinates></Point>"
807,,8988,560,0,0,unknown_control,-111.888751,33.261516,"<Point><coordinates>-111.888751,33.261516</coordinates></Point>"
837,,8992,561,0,1,no_control,-111.685909,33.256635,"<Point><coordinates>-111.685909,33.256635</coordinates></Point>"
758,,8996,562,0,0,unknown_control,-111.634606,33.25598,"<Point><coordinates>-111.634606,33.255980</coordinates></Point>"
840,,8998,563,0,1,no_control,-111.720616,33.255848,"<Point><coordinates>-111.720616,33.255848</coordinates></Point>"
862,,9000,564,0,1,no_control,-111.755397,33.255747,"<Point><coordinates>-111.755397,33.255747</coordinates></Point>"
877,,9001,565,0,1,no_control,-111.789478,33.255558,"<Point><coordinates>-111.789478,33.255558</coordinates></Point>"
872,,9003,566,0,1,no_control,-111.8068,33.255306,"<Point><coordinates>-111.806800,33.255306</coordinates></Point>"
880,,9006,567,0,1,no_control,-111.824063,33.255048,"<Point><coordinates>-111.824063,33.255048</coordinates></Point>"
884,,9009,568,0,1,no_control,-111.841326,33.254864,"<Point><coordinates>-111.841326,33.254864</coordinates></Point>"
888,,9012,569,0,1,no_control,-111.858187,33.258529,"<Point><coordinates>-111.858187,33.258529</coordinates></Point>"
836,,9019,570,0,0,unknown_control,-111.6858,33.249354,"<Point><coordinates>-111.685800,33.249354</coordinates></Point>"
850,,9020,571,0,0,unknown_control,-111.622809,33.248633,"<Point><coordinates>-111.622809,33.248633</coordinates></Point>"
789,,9021,572,0,1,no_control,-111.660438,33.248697,"<Point><coordinates>-111.660438,33.248697</coordinates></Point>"
790,,9022,573,0,1,no_control,-111.6518,33.248698,"<Point><coordinates>-111.651800,33.248698</coordinates></Point>"
796,,9023,574,0,0,unknown_control,-111.634535,33.248658,"<Point><coordinates>-111.634535,33.248658</coordinates></Point>"
859,,9024,575,0,0,unknown_control,-111.720607,33.248381,"<Point><coordinates>-111.720607,33.248381</coordinates></Point>"
861,,9025,576,0,0,unknown_control,-111.755394,33.248318,"<Point><coordinates>-111.755394,33.248318</coordinates></Point>"
876,,9026,577,0,0,unknown_control,-111.789469,33.248286,"<Point><coordinates>-111.789469,33.248286</coordinates></Point>"
874,,9027,578,0,1,no_control,-111.798069,33.248173,"<Point><coordinates>-111.798069,33.248173</coordinates></Point>"
871,,9028,579,0,0,unknown_control,-111.806757,33.248061,"<Point><coordinates>-111.806757,33.248061</coordinates></Point>"
881,,9029,580,0,1,no_control,-111.815396,33.247939,"<Point><coordinates>-111.815396,33.247939</coordinates></Point>"
879,,9031,581,0,0,unknown_control,-111.824041,33.247816,"<Point><coordinates>-111.824041,33.247816</coordinates></Point>"
885,,9032,582,0,1,no_control,-111.837014,33.247619,"<Point><coordinates>-111.837014,33.247619</coordinates></Point>"
883,,9033,583,0,0,unknown_control,-111.841266,33.247594,"<Point><coordinates>-111.841266,33.247594</coordinates></Point>"
889,,9034,584,0,1,no_control,-111.849889,33.247434,"<Point><coordinates>-111.849889,33.247434</coordinates></Point>"
895,,9035,585,0,0,unknown_control,-111.865201,33.247079,"<Point><coordinates>-111.865201,33.247079</coordinates></Point>"
904,,9037,586,0,1,no_control,-111.685807,33.24187,"<Point><coordinates>-111.685807,33.241870</coordinates></Point>"
915,,9040,587,0,0,unknown_control,-111.6345,33.241396,"<Point><coordinates>-111.634500,33.241396</coordinates></Point>"
920,,9041,588,0,1,no_control,-111.651781,33.242792,"<Point><coordinates>-111.651781,33.242792</coordinates></Point>"
937,,9042,589,0,1,no_control,-111.720573,33.241331,"<Point><coordinates>-111.720573,33.241331</coordinates></Point>"
929,,9046,590,0,1,no_control,-111.755408,33.241084,"<Point><coordinates>-111.755408,33.241084</coordinates></Point>"
940,,9047,591,0,1,no_control,-111.78943,33.241008,"<Point><coordinates>-111.789430,33.241008</coordinates></Point>"
948,,9049,592,0,1,no_control,-111.806674,33.240868,"<Point><coordinates>-111.806674,33.240868</coordinates></Point>"
954,,9051,593,0,1,no_control,-111.823993,33.240516,"<Point><coordinates>-111.823993,33.240516</coordinates></Point>"
964,,9053,594,0,1,no_control,-111.841256,33.240325,"<Point><coordinates>-111.841256,33.240325</coordinates></Point>"
903,,9059,595,0,0,unknown_control,-111.68583,33.234463,"<Point><coordinates>-111.685830,33.234463</coordinates></Point>"
924,,9061,596,0,1,no_control,-111.66036,33.23407,"<Point><coordinates>-111.660360,33.234070</coordinates></Point>"
914,,9062,597,0,0,unknown_control,-111.6345,33.234121,"<Point><coordinates>-111.634500,33.234121</coordinates></Point>"
919,,9063,598,0,1,no_control,-111.651745,33.234096,"<Point><coordinates>-111.651745,33.234096</coordinates></Point>"
899,,9064,599,0,0,unknown_control,-111.703283,33.233887,"<Point><coordinates>-111.703283,33.233887</coordinates></Point>"
936,,9065,600,0,0,unknown_control,-111.720521,33.233871,"<Point><coordinates>-111.720521,33.233871</coordinates></Point>"
932,,9066,601,0,0,unknown_control,-111.738241,33.233785,"<Point><coordinates>-111.738241,33.233785</coordinates></Point>"
928,,9067,602,0,0,unknown_control,-111.755424,33.233795,"<Point><coordinates>-111.755424,33.233795</coordinates></Point>"
943,,9068,603,0,0,unknown_control,-111.772761,33.233742,"<Point><coordinates>-111.772761,33.233742</coordinates></Point>"
938,,9069,604,0,0,unknown_control,-111.789392,33.233719,"<Point><coordinates>-111.789392,33.233719</coordinates></Point>"
950,,9070,605,0,1,no_control,-111.79818,33.233631,"<Point><coordinates>-111.798180,33.233631</coordinates></Point>"
947,,9071,606,0,0,unknown_control,-111.806601,33.23359,"<Point><coordinates>-111.806601,33.233590</coordinates></Point>"
955,,9072,607,0,1,no_control,-111.815304,33.233427,"<Point><coordinates>-111.815304,33.233427</coordinates></Point>"
953,,9073,608,0,0,unknown_control,-111.823981,33.233271,"<Point><coordinates>-111.823981,33.233271</coordinates></Point>"
966,,9074,609,0,1,no_control,-111.832661,33.233143,"<Point><coordinates>-111.832661,33.233143</coordinates></Point>"
963,,9075,610,0,0,unknown_control,-111.841321,33.233058,"<Point><coordinates>-111.841321,33.233058</coordinates></Point>"
969,,9076,611,0,1,no_control,-111.849854,33.232936,"<Point><coordinates>-111.849854,33.232936</coordinates></Point>"
961,,9077,612,0,0,unknown_control,-111.858387,33.232806,"<Point><coordinates>-111.858387,33.232806</coordinates></Point>"
1025,,9086,613,0,1,no_control,-111.806591,33.226279,"<Point><coordinates>-111.806591,33.226279</coordinates></Point>"
1031,,9088,614,0,1,no_control,-111.823946,33.225949,"<Point><coordinates>-111.823946,33.225949</coordinates></Point>"
1035,,9090,615,0,1,no_control,-111.841269,33.225725,"<Point><coordinates>-111.841269,33.225725</coordinates></Point>"
1039,,9093,616,0,1,no_control,-111.85833,33.225558,"<Point><coordinates>-111.858330,33.225558</coordinates></Point>"
989,,9101,617,0,0,unknown_control,-111.634531,33.219546,"<Point><coordinates>-111.634531,33.219546</coordinates></Point>"
994,,9102,618,0,1,no_control,-111.651701,33.219496,"<Point><coordinates>-111.651701,33.219496</coordinates></Point>"
975,,9103,619,0,0,unknown_control,-111.685869,33.219555,"<Point><coordinates>-111.685869,33.219555</coordinates></Point>"
1000,,9106,620,0,0,unknown_control,-111.720489,33.219258,"<Point><coordinates>-111.720489,33.219258</coordinates></Point>"
1010,,9108,621,0,0,unknown_control,-111.755418,33.219242,"<Point><coordinates>-111.755418,33.219242</coordinates></Point>"
1020,,9110,622,0,0,unknown_control,-111.789262,33.219196,"<Point><coordinates>-111.789262,33.219196</coordinates></Point>"
1024,,9117,623,0,1,no_control,-111.806538,33.218981,"<Point><coordinates>-111.806538,33.218981</coordinates></Point>"
1032,,9118,624,0,1,no_control,-111.815181,33.218851,"<Point><coordinates>-111.815181,33.218851</coordinates></Point>"
1030,,9119,625,0,1,no_control,-111.823879,33.218721,"<Point><coordinates>-111.823879,33.218721</coordinates></Point>"
1036,,9121,626,0,1,no_control,-111.832538,33.218606,"<Point><coordinates>-111.832538,33.218606</coordinates></Point>"
1034,,9122,627,0,0,unknown_control,-111.841203,33.218502,"<Point><coordinates>-111.841203,33.218502</coordinates></Point>"
1040,,9123,628,0,1,no_control,-111.849872,33.218424,"<Point><coordinates>-111.849872,33.218424</coordinates></Point>"
1038,,9125,629,0,1,no_control,-111.858527,33.218299,"<Point><coordinates>-111.858527,33.218299</coordinates></Point>"
1065,,9131,630,0,1,no_control,-111.78927,33.21194,"<Point><coordinates>-111.789270,33.211940</coordinates></Point>"
1077,,9136,631,0,1,no_control,-111.84118,33.211202,"<Point><coordinates>-111.841180,33.211202</coordinates></Point>"
1080,,9138,632,0,1,no_control,-111.858218,33.210996,"<Point><coordinates>-111.858218,33.210996</coordinates></Point>"
986,,9140,633,0,0,unknown_control,-111.63444,33.20508,"<Point><coordinates>-111.634440,33.205080</coordinates></Point>"
1009,,9141,634,0,0,unknown_control,-111.755376,33.20468,"<Point><coordinates>-111.755376,33.204680</coordinates></Point>"
1055,,9142,635,0,0,unknown_control,-111.685924,33.204623,"<Point><coordinates>-111.685924,33.204623</coordinates></Point>"
1064,,9143,636,0,0,unknown_control,-111.789329,33.204687,"<Point><coordinates>-111.789329,33.204687</coordinates></Point>"
1007,,9144,637,0,0,unknown_control,-111.720626,33.204597,"<Point><coordinates>-111.720626,33.204597</coordinates></Point>"
1076,,9146,638,0,0,unknown_control,-111.841062,33.203962,"<Point><coordinates>-111.841062,33.203962</coordinates></Point>"
78,,9260,639,0,1,no_control,-111.810772,33.378907,"<Point><coordinates>-111.810772,33.378907</coordinates></Point>"
71,,9264,640,0,1,no_control,-111.792797,33.378994,"<Point><coordinates>-111.792797,33.378994</coordinates></Point>"
64,,9268,641,0,1,no_control,-111.774852,33.37906,"<Point><coordinates>-111.774852,33.379060</coordinates></Point>"
57,,9272,642,0,1,no_control,-111.758229,33.379123,"<Point><coordinates>-111.758229,33.379123</coordinates></Point>"
50,,9276,643,0,1,no_control,-111.744005,33.379194,"<Point><coordinates>-111.744005,33.379194</coordinates></Point>"
313,,9292,644,0,1,no_control,-111.703977,33.3143,"<Point><coordinates>-111.703977,33.314300</coordinates></Point>"
312,,9302,645,0,1,no_control,-111.697258,33.307117,"<Point><coordinates>-111.697258,33.307117</coordinates></Point>"
627,,9305,646,0,1,no_control,-111.772615,33.284885,"<Point><coordinates>-111.772615,33.284885</coordinates></Point>"
484,,9306,647,0,1,no_control,-111.781427,33.29194,"<Point><coordinates>-111.781427,33.291940</coordinates></Point>"
736,,9307,648,0,1,no_control,-111.781433,33.277458,"<Point><coordinates>-111.781433,33.277458</coordinates></Point>"
827,,9309,649,0,1,no_control,-111.772665,33.270349,"<Point><coordinates>-111.772665,33.270349</coordinates></Point>"
824,,9310,650,0,1,no_control,-111.781373,33.262943,"<Point><coordinates>-111.781373,33.262943</coordinates></Point>"
822,,9311,651,0,1,no_control,-111.737892,33.270397,"<Point><coordinates>-111.737892,33.270397</coordinates></Point>"
819,,9312,652,0,1,no_control,-111.746684,33.263164,"<Point><coordinates>-111.746684,33.263164</coordinates></Point>"
816,,9313,653,0,0,unknown_control,-111.70321,33.263829,"<Point><coordinates>-111.703210,33.263829</coordinates></Point>"
868,,9314,654,0,1,no_control,-111.772637,33.255798,"<Point><coordinates>-111.772637,33.255798</coordinates></Point>"
828,,9315,655,0,1,no_control,-111.763929,33.263107,"<Point><coordinates>-111.763929,33.263107</coordinates></Point>"
869,,9316,656,0,1,no_control,-111.764066,33.248455,"<Point><coordinates>-111.764066,33.248455</coordinates></Point>"
866,,9317,657,0,1,no_control,-111.738029,33.255855,"<Point><coordinates>-111.738029,33.255855</coordinates></Point>"
863,,9318,658,0,1,no_control,-111.746762,33.248458,"<Point><coordinates>-111.746762,33.248458</coordinates></Point>"
788,,9319,659,0,1,no_control,-111.669042,33.255512,"<Point><coordinates>-111.669042,33.255512</coordinates></Point>"
791,,9320,660,0,1,no_control,-111.651894,33.256477,"<Point><coordinates>-111.651894,33.256477</coordinates></Point>"
772,,9321,661,0,1,no_control,-111.626126,33.263158,"<Point><coordinates>-111.626126,33.263158</coordinates></Point>"
852,,9322,662,0,1,no_control,-111.617419,33.25586,"<Point><coordinates>-111.617419,33.255860</coordinates></Point>"
960,,9323,663,0,1,no_control,-111.86461,33.239979,"<Point><coordinates>-111.864610,33.239979</coordinates></Point>"
944,,9324,664,0,1,no_control,-111.77271,33.241001,"<Point><coordinates>-111.772710,33.241001</coordinates></Point>"
926,,9325,665,0,1,no_control,-111.764026,33.23377,"<Point><coordinates>-111.764026,33.233770</coordinates></Point>"
933,,9326,666,0,1,no_control,-111.738115,33.241189,"<Point><coordinates>-111.738115,33.241189</coordinates></Point>"
930,,9327,667,0,1,no_control,-111.74683,33.233775,"<Point><coordinates>-111.746830,33.233775</coordinates></Point>"
900,,9328,668,0,1,no_control,-111.703242,33.24111,"<Point><coordinates>-111.703242,33.241110</coordinates></Point>"
908,,9329,669,0,1,no_control,-111.668974,33.24131,"<Point><coordinates>-111.668974,33.241310</coordinates></Point>"
993,,9330,670,0,1,no_control,-111.625769,33.226817,"<Point><coordinates>-111.625769,33.226817</coordinates></Point>"
913,,9331,671,0,1,no_control,-111.591166,33.227004,"<Point><coordinates>-111.591166,33.227004</coordinates></Point>"
1081,,9337,672,0,1,no_control,-111.849772,33.203857,"<Point><coordinates>-111.849772,33.203857</coordinates></Point>"
1073,,9338,673,0,1,no_control,-111.82386,33.211437,"<Point><coordinates>-111.823860,33.211437</coordinates></Point>"
1069,,9339,674,0,1,no_control,-111.806462,33.211753,"<Point><coordinates>-111.806462,33.211753</coordinates></Point>"
1074,,9340,675,0,1,no_control,-111.815027,33.204331,"<Point><coordinates>-111.815027,33.204331</coordinates></Point>"
1026,,9341,676,0,1,no_control,-111.797974,33.219089,"<Point><coordinates>-111.797974,33.219089</coordinates></Point>"
1070,,9342,677,0,1,no_control,-111.797768,33.204618,"<Point><coordinates>-111.797768,33.204618</coordinates></Point>"
1017,,9343,678,0,1,no_control,-111.772737,33.226415,"<Point><coordinates>-111.772737,33.226415</coordinates></Point>"
1018,,9344,679,0,1,no_control,-111.764133,33.21922,"<Point><coordinates>-111.764133,33.219220</coordinates></Point>"
1011,,9345,680,0,1,no_control,-111.755421,33.226465,"<Point><coordinates>-111.755421,33.226465</coordinates></Point>"
1056,,9346,681,0,1,no_control,-111.685885,33.21206,"<Point><coordinates>-111.685885,33.212060</coordinates></Point>"
1053,,9347,682,0,1,no_control,-111.703231,33.211954,"<Point><coordinates>-111.703231,33.211954</coordinates></Point>"
984,,9348,683,0,1,no_control,-111.694538,33.219448,"<Point><coordinates>-111.694538,33.219448</coordinates></Point>"
998,,9349,684,0,1,no_control,-111.660347,33.219475,"<Point><coordinates>-111.660347,33.219475</coordinates></Point>"
981,,9350,685,0,1,no_control,-111.668979,33.226746,"<Point><coordinates>-111.668979,33.226746</coordinates></Point>"
996,,9351,686,0,1,no_control,-111.651722,33.226801,"<Point><coordinates>-111.651722,33.226801</coordinates></Point>"
764,,9356,687,0,0,unknown_control,-111.583214,33.249039,"<Point><coordinates>-111.583214,33.249039</coordinates></Point>"
441,,9444,688,0,1,no_control,-111.705308,33.299925,"<Point><coordinates>-111.705308,33.299925</coordinates></Point>"
479,,9476,689,0,0,unknown_control,-111.772757,33.292029,"<Point><coordinates>-111.772757,33.292029</coordinates></Point>"
725,,9479,690,0,1,no_control,-111.669407,33.278113,"<Point><coordinates>-111.669407,33.278113</coordinates></Point>"
766,,9481,691,0,1,no_control,-111.583211,33.277378,"<Point><coordinates>-111.583211,33.277378</coordinates></Point>"
821,,9487,692,0,0,unknown_control,-111.737949,33.26316,"<Point><coordinates>-111.737949,33.263160</coordinates></Point>"
962,,9488,693,0,0,unknown_control,-111.860007,33.235986,"<Point><coordinates>-111.860007,33.235986</coordinates></Point>"
867,,9489,694,0,0,unknown_control,-111.772659,33.248567,"<Point><coordinates>-111.772659,33.248567</coordinates></Point>"
843,,9490,695,0,0,unknown_control,-111.70328,33.248418,"<Point><coordinates>-111.703280,33.248418</coordinates></Point>"
787,,9491,696,0,1,no_control,-111.668979,33.248693,"<Point><coordinates>-111.668979,33.248693</coordinates></Point>"
851,,9492,697,0,1,no_control,-111.617333,33.248672,"<Point><coordinates>-111.617333,33.248672</coordinates></Point>"
982,,9493,698,0,0,unknown_control,-111.703256,33.219309,"<Point><coordinates>-111.703256,33.219309</coordinates></Point>"
907,,9494,699,0,1,no_control,-111.669298,33.23406,"<Point><coordinates>-111.669298,33.234060</coordinates></Point>"
992,,9495,700,0,1,no_control,-111.634491,33.226821,"<Point><coordinates>-111.634491,33.226821</coordinates></Point>"
1016,,9496,701,0,1,no_control,-111.77272,33.219202,"<Point><coordinates>-111.772720,33.219202</coordinates></Point>"
980,,9497,702,0,1,no_control,-111.668973,33.219487,"<Point><coordinates>-111.668973,33.219487</coordinates></Point>"
1079,,9498,703,0,1,no_control,-111.858468,33.203749,"<Point><coordinates>-111.858468,33.203749</coordinates></Point>"
1072,,9499,704,0,1,no_control,-111.823829,33.204203,"<Point><coordinates>-111.823829,33.204203</coordinates></Point>"
1068,,9500,705,0,1,no_control,-111.806412,33.204593,"<Point><coordinates>-111.806412,33.204593</coordinates></Point>"
1060,,9501,706,0,1,no_control,-111.772587,33.204712,"<Point><coordinates>-111.772587,33.204712</coordinates></Point>"
1051,,9502,707,0,0,unknown_control,-111.703203,33.204615,"<Point><coordinates>-111.703203,33.204615</coordinates></Point>"
1047,,9503,708,0,1,no_control,-111.668989,33.204736,"<Point><coordinates>-111.668989,33.204736</coordinates></Point>"
826,,9635,709,0,0,unknown_control,-111.772628,33.263054,"<Point><coordinates>-111.772628,33.263054</coordinates></Point>"
865,,9636,710,0,0,unknown_control,-111.738093,33.248602,"<Point><coordinates>-111.738093,33.248602</coordinates></Point>"
855,,9638,711,0,0,unknown_control,-111.600104,33.248621,"<Point><coordinates>-111.600104,33.248621</coordinates></Point>"
781,,9639,712,0,1,no_control,-111.600255,33.263021,"<Point><coordinates>-111.600255,33.263021</coordinates></Point>"
775,,9640,713,0,1,no_control,-111.617542,33.263091,"<Point><coordinates>-111.617542,33.263091</coordinates></Point>"
765,,9641,714,0,1,no_control,-111.583152,33.262979,"<Point><coordinates>-111.583152,33.262979</coordinates></Point>"
771,,10144,715,0,1,no_control,-111.56326,33.277606,"<Point><coordinates>-111.563260,33.277606</coordinates></Point>"
770,,10145,716,0,1,no_control,-111.563294,33.263589,"<Point><coordinates>-111.563294,33.263589</coordinates></Point>"
769,,10146,717,0,1,no_control,-111.563549,33.248996,"<Point><coordinates>-111.563549,33.248996</coordinates></Point>"
767,,10149,718,0,1,no_control,-111.563676,33.234583,"<Point><coordinates>-111.563676,33.234583</coordinates></Point>"
763,,10156,719,0,0,unknown_control,-111.563623,33.220107,"<Point><coordinates>-111.563623,33.220107</coordinates></Point>"
910,,10206,720,0,0,unknown_control,-111.600149,33.234536,"<Point><coordinates>-111.600149,33.234536</coordinates></Point>"
178,,10597,721,0,1,no_control,-111.893653,33.356619,"<Point><coordinates>-111.893653,33.356619</coordinates></Point>"
152,,10598,722,0,0,unknown_control,-111.894825,33.356657,"<Point><coordinates>-111.894825,33.356657</coordinates></Point>"
169,,10599,723,0,0,unknown_control,-111.893932,33.352166,"<Point><coordinates>-111.893932,33.352166</coordinates></Point>"
173,,10600,724,0,0,unknown_control,-111.893375,33.352191,"<Point><coordinates>-111.893375,33.352191</coordinates></Point>"
172,,10601,725,0,0,unknown_control,-111.893316,33.352064,"<Point><coordinates>-111.893316,33.352064</coordinates></Point>"
168,,10603,726,0,1,no_control,-111.892882,33.349327,"<Point><coordinates>-111.892882,33.349327</coordinates></Point>"
166,,10605,727,0,1,no_control,-111.893114,33.349234,"<Point><coordinates>-111.893114,33.349234</coordinates></Point>"
160,,10606,728,0,0,unknown_control,-111.893848,33.346466,"<Point><coordinates>-111.893848,33.346466</coordinates></Point>"
163,,10607,729,0,0,unknown_control,-111.893393,33.346361,"<Point><coordinates>-111.893393,33.346361</coordinates></Point>"
159,,10608,730,0,0,unknown_control,-111.893826,33.346373,"<Point><coordinates>-111.893826,33.346373</coordinates></Point>"
158,,10609,731,0,1,no_control,-111.892694,33.342134,"<Point><coordinates>-111.892694,33.342134</coordinates></Point>"
153,,10610,732,0,0,unknown_control,-111.893935,33.342123,"<Point><coordinates>-111.893935,33.342123</coordinates></Point>"
150,,10611,733,0,0,unknown_control,-111.893035,33.337806,"<Point><coordinates>-111.893035,33.337806</coordinates></Point>"
147,,10612,734,0,0,unknown_control,-111.893582,33.337762,"<Point><coordinates>-111.893582,33.337762</coordinates></Point>"
298,,10613,735,0,0,unknown_control,-111.894009,33.334884,"<Point><coordinates>-111.894009,33.334884</coordinates></Point>"
151,,10614,736,0,0,unknown_control,-111.892891,33.337704,"<Point><coordinates>-111.892891,33.337704</coordinates></Point>"
146,,10615,737,0,1,no_control,-111.892653,33.334832,"<Point><coordinates>-111.892653,33.334832</coordinates></Point>"
296,,10616,738,0,0,unknown_control,-111.894231,33.334813,"<Point><coordinates>-111.894231,33.334813</coordinates></Point>"
292,,10617,739,0,0,unknown_control,-111.89361,33.332059,"<Point><coordinates>-111.893610,33.332059</coordinates></Point>"
